zip,city
71240,BEAUMONT SUR GROSNE
76780,LA HAYE
31260,SALIES DU SALAT
31210,BORDES DE RIVIERE
77240,VERT ST DENIS
71250,BERGESSERIN
76740,HEBERVILLE
31220,SANA
31570,BOURG ST BERNARD
77710,VILLEBEON
71390,BISSEY SOUS CRUCHAUD
76560,HERICOURT EN CAUX
31800,SAUX ET POMAREDE
31330,LE BURGAUD
77250,VILLEMER
71450,BLANZY
76780,LE HERON
31800,SAVARTHES
31660,BUZET SUR TARN
77480,VILLENAUXE LA PETITE
71330,BOSJEAN
76750,HERONCHELLES
31440,SIGNAC
31350,CARDEILHAC
77410,VILLEVAUDE
71500,BRANGES
76340,HODENG AU BOSC
31110,SODE
31230,CASTELGAILLARD
77870,VULAINES SUR SEINE
71500,BRUAILLES
76770,LE HOULME
31570,TARABEL
31480,CAUBIAC
78113,ADAINVILLE
71260,BURGY
76690,LA HOUSSAYE BERANGER
31420,TERREBASSE
31440,CAZAUX LAYRISSE
78570,ANDRESY
71460,BURNAND
76630,LES IFS
31000,TOULOUSE
31510,CIER DE RIVIERE
78610,AUFFARGIS
71110,CERON
76460,INGOUVILLE
31200,TOULOUSE
31440,CIERP GAUD
78930,AUFFREVILLE BRASSEUIL
71570,CHAINTRE
76480,JUMIEGES
31210,LES TOURREILLES
31210,CLARAC
78650,BEYNES
71570,LA CHAPELLE DE GUINCHAY
76730,LAMBERVILLE
31240,L UNION
31450,CORRONSAC
78270,BLARU
71470,LA CHAPELLE THECLE
76170,LILLEBONNE
31340,VACQUIERS
31480,COX
78660,BOINVILLE LE GAILLARD
71270,CHARETTE VARENNES
76210,LINTOT
31340,VILLEMATIER
31210,LE CUING
78910,BOISSETS
71100,LA CHARMEE
76660,LONDINIERES
32270,ANSAN
31450,DEYME
78830,BONNELLES
71350,CHARNAY LES CHALON
76750,LONGUERUE
32720,ARBLADE LE BAS
31450,DONNEVILLE
78200,BUCHELAY
71850,CHARNAY LES MACON
76590,MANEHOUVILLE
32110,ARBLADE LE HAUT
31480,DRUDAS
78955,CARRIERES SOUS POISSY
71510,CHARRECEY
76110,MANNEVILLE LA GOUPIL
32300,AUJAN MOURNEDE
31600,EAUNES
78570,CHANTELOUP LES VIGNES
71880,CHATENOY LE ROYAL
76150,MAROMME
32600,AURADE
31800,ESTANCARBON
78130,CHAPET
71150,CHEILLY LES MARANGES
76880,MARTIGNY
32170,AUX AUSSAT
31260,FRANCAZAL
78400,CHATOU
71250,CHERIZET
76370,MARTIN EGLISE
32480,BERRAC
31150,GAGNAC SUR GARONNE
78460,CHOISEL
71540,CHISSEY EN MORVAN
76170,MELAMARE
32110,BETOUS
31160,GANTIES
78340,LES CLAYES SOUS BOIS
71350,CIEL
76260,MELLEVILLE
32130,BEZERIL
31330,GRENADE
78310,COIGNIERES
71130,CLESSY
76780,MESANGUEVILLE
32140,BEZUES BAJON
31260,HIS
78700,CONFLANS STE HONORINE
71990,LA COMELLE
76570,MESNIL PANNEVILLE
32380,BIVES
31450,ISSUS
78111,DAMMARTIN EN SERVE
71480,CONDAL
76270,NESLE HODENG
32370,BOURROUILLAN
31190,LABRUYERE DORSA
78440,DROCOURT
71200,LE CREUSOT
76680,NEUFBOSC
32350,LE BROUILH MONBERT
31480,LAGRAULET ST NICOLAS
78680,EPONE
71260,CRUZILLE
76270,NEUFCHATEL EN BRAY
32380,CADEILHAN
31180,LAPEYROUSE FOSSAT
78410,LA FALAISE
71520,CURTIL SOUS BUFFIERES
76460,NEVILLE
32400,CAHUZAC SUR ADOUR
31800,LARCAN
78200,FLACOURT
71150,DEMIGNY
76640,NORMANVILLE
32190,CAILLAVET
31310,LATOUR
78910,FLEXANVILLE
71190,DETTEY
76330,NORVILLE
32500,CASTELNAU D ARBIEU
31590,LAVALETTE
78440,FONTENAY ST PERE
71330,DEVROUZE
76520,FRANQUEVILLE ST PIERRE
32100,CASTELNAU SUR L AUVIGNON
31410,LAVERNOSE LACASSE
78113,GRANDCHAMP
71800,DYO
76170,PORT JEROME SUR SEINE
32240,CASTEX D ARMAGNAC
31530,LEVIGNAC
78200,JOUY MAUVOISIN
71350,ECUELLES
76170,PORT JEROME SUR SEINE
32130,CAZAUX SAVES
31510,LUSCAN
78440,LAINVILLE EN VEXIN
71360,EPERTULLY
76170,PORT JEROME SUR SEINE
32410,CEZAN
31430,LUSSAN ADEILHAC
78430,LOUVECIENNES
71360,EPINAC
76350,OISSEL
32230,COURTIES
31310,MAILHOLAS
78200,MANTES LA JOLIE
71240,ETRIGNY
76730,OMONVILLE
32110,CRAVENCERES
31510,MALVEZIE
78711,MANTES LA VILLE
71270,FRETTERANS
76500,ORIVAL
32800,EAUZE
31260,MANE
78580,MAULE
71520,GERMOLLES SUR GROSNE
76450,PALUEL
32300,ESTIPOUY
31260,MARSOULAS
78780,MAURECOURT
71390,GRANGES
76210,PARC D ANXTOT
32250,FOURCES
31310,MASSABRAC
78490,MERE
71870,HURIGNY
76750,PIERREVAL
32420,GAUJAN
31290,MAUREMONT
78600,LE MESNIL LE ROI
71340,IGUERANDE
76860,QUIBERVILLE
32390,GAVARRET SUR AULOUSTE
31160,MONCAUP
78250,MEULAN EN YVELINES
71440,LESSARD EN BRESSE
76340,RIEUX
32480,GAZAUPOUY
31350,MONDILHAN
78250,MEZY SUR SEINE
71270,LONGEPIERRE
76890,ST DENIS SUR SCIE
32230,GAZAX ET BACCARISSE
31370,MONTASTRUC SAVES
78490,MONTFORT L AMAURY
71500,LOUHANS
76590,ST GERMAIN D ETABLES
32720,GEE RIVIERE
31110,MONTAUBAN DE LUCHON
78630,MORAINVILLIERS
71000,MACON
76430,ST GILLES DE LA NEUVILLE
32500,GOUTZ
31220,MONTBERAUD
78980,NEAUPHLETTE
71000,MACON
76400,STE HELENE BONDEVILLE
32550,HAULIES
31220,MONTCLAR DE COMMINGES
78250,OINVILLE SUR MONTCIENT
71000,MACON
76590,ST HONORE
32460,LE HOUGA
31510,MONT DE GALIE
78660,ORSONVILLE
71000,MACON
76510,ST JACQUES D ALIERMONT
32300,IDRAC RESPAILLES
31560,MONTGEARD
78910,OSMOY
71140,MALTAT
76170,ST JEAN DE FOLLEVILLE
32190,JUSTIAN
31450,MONTGISCARD
78660,PARAY DOUAVILLE
71240,MANCEY
76210,ST JEAN DE LA NEUVILLE
32260,LABARTHE
31540,MOURVILLES HAUTES
78610,LE PERRAY EN YVELINES
71760,MARLY SOUS ISSY
76280,ST JOUIN BRUNEVAL
32400,LABARTHETE
31410,NOE
78440,PORCHEVILLE
71420,MARLY SUR ARROUX
76890,ST MACLOU DE FOLLEVILLE
32700,LAGARDE
31450,ODARS
78560,LE PORT MARLY
71240,MARNAY
76730,ST MARDS
32330,LAGRAULET DU GERS
31320,PECHABOU
78910,PRUNAY LE TEMPLE
71300,MARY
76370,PETIT CAUX
32140,LALANNE ARQUE
31140,PECHBONNIEU
78270,ROLLEBOISE
71520,MATOUR
76370,PETIT CAUX
32190,LANNEPAX
31350,PEGUILHAN
78790,ROSAY
71640,MELLECEY
76630,PETIT CAUX
32110,LANNE SOUBIRAN
31860,PINS JUSTARET
78210,ST CYR L ECOLE
71390,MESSEY SUR GROSNE
76680,ST MARTIN OSMONVILLE
32480,LARROQUE ENGALIN
31220,PLAGNE
78125,ST HILARION
71190,MESVRES
76730,ST OUEN LE MAUGER
32110,LAUJUZAN
31110,PORTET DE LUCHON
78470,ST LAMBERT
71260,MONTBELLET
76540,ST PIERRE EN PORT
32230,LAVERAET
31450,POUZE
78520,ST MARTIN LA GARENNE
71620,MONTCOY
76270,ST SAIRE
32600,LIAS
31190,PUYDANIEL
78500,SARTROUVILLE
71400,MONTHELON
76890,ST VICTOR L ABBAYE
32480,LIGARDES
31520,RAMONVILLE ST AGNE
78720,SENLISSE
71310,MONTJAY
76540,SASSETOT LE MAUCONDUIT
32300,LOUBERSAN
31310,RIEUX VOLVESTRE
78790,SEPTEUIL
71600,NOCHIZE
76110,SAUSSEUZEMARE EN CAUX
32290,LOUSSOUS DEBAT
31230,RIOLAS
78910,TACOIGNIERES
71220,PASSY
76430,TANCARVILLE
32370,MANCIET
31380,ROQUESERIERE
78113,LE TARTRE GAUDRAN
71290,RATENELLE
76540,THIERGEVILLE
32230,MARCIAC
31180,ROUFFIAC TOLOSAN
78980,LE TERTRE ST DENIS
71960,LA ROCHE VINEUSE
76890,TOTES
32230,MASCARAS
31420,ST ANDRE
78770,THOIRY
71550,ROUSSILLON EN MORVAN
76400,TOUSSAINT
32140,MASSEUBE
31440,ST BEAT LEZ
78190,TRAPPES
71260,ST ALBAIN
76170,LA TRINITE DU MONT
32150,MONCLAR
31540,ST FELIX LAURAGAIS
78510,TRIEL SUR SEINE
71440,ST ANDRE EN BRESSE
76430,LES TROIS PIERRES
32490,MONFERRAN SAVES
31570,STE FOY D AIGREFEUILLE
78740,VAUX SUR SEINE
71140,ST AUBIN SUR LOIRE
76280,TURRETOT
32240,MONGUILHEM
31470,STE FOY DE PEYROLIERES
78140,VELIZY VILLACOUBLAY
71510,ST BERAIN SUR DHEUNE
76380,VAL DE LA HAYE
32140,MONLAUR BERNET
31800,ST GAUDENS
78960,VOISINS LE BRETONNEUX
71250,STE CECILE
76119,VARENGEVILLE SUR MER
32170,MONPARDIAC
31800,ST IGNAN
79230,AIFFRES
71370,ST CHRISTOPHE EN BRESSE
76450,BUTOT VENESVILLE
32220,MONTADET
31240,ST JEAN
79150,ARGENTONNAY
71800,ST CHRISTOPHE EN BRIONNAIS
76680,VENTES ST REMY
32810,MONTAUT LES CRENEAUX
31560,ST LEON
79150,ARGENTONNAY
71240,ST CYR
76390,VIEUX ROUEN SUR BRESLE
32390,MONTESTRUC SUR GERS
31140,ST LOUP CAMMAS
79390,AUBIGNY
71390,STE HELENE
76450,VITTEFLEUR
32250,MONTREAL
31350,ST LOUP EN COMMINGES
79400,AZAY LE BRULE
71800,ST JULIEN DE CIVRY
76760,YERVILLE
32330,MOUCHAN
31470,ST LYS
79130,AZAY SUR THOUET
71110,ST JULIEN DE JONZY
76690,YQUEBEUF
32190,MOUREDE
31110,ST MAMET
79370,BEAUSSAIS VITRE
71210,ST LAURENT D ANDENAY
77890,ARVILLE
32140,PANASSAC
31360,ST MARTORY
79160,BECELEUF
71460,ST MARCELIN DE CRAY
77720,AUBEPIERRE OZOUER LE REPOS
32110,PANJAS
31360,ST MEDARD
79000,BESSINES
71640,ST MARD DE VAUX
77210,AVON
32460,PERCHEDE
31650,ST ORENS DE GAMEVILLE
79260,LA CRECHE
71460,ST MARTIN LA PATROUILLE
77480,BABY
32320,PEYRUSSE GRANDE
31570,ST PIERRE DE LAGES
79300,BRESSUIRE
71460,ST MICAUD
77970,BANNOST VILLEGAGNON
32500,PIS
31580,ST PLANCARD
79170,BRIOUX SUR BOUTONNE
71420,ST ROMAIN SOUS VERSIGNY
77560,BEAUCHERY ST MARTIN
32160,PLAISANCE
31620,ST RUSTICE
79370,CELLES SUR BELLE
71710,ST SYMPHORIEN DE MARMAGNE
77970,BEZALLES
32300,PONSAN SOUBIRAN
31350,SARREMEZAN
79370,CELLES SUR BELLE
71230,ST VALLIER
77115,BLANDY
32320,POUYLEBON
31600,SAUBENS
79140,CERIZAY
71150,SAMPIGNY LES MARANGES
77940,BLENNES
32480,POUY ROQUELAURE
31510,SAUVETERRE DE COMMINGES
79220,CHAMPDENIERS
71110,SARRY
77750,BOITRON
32390,PRECHAC
31460,SEGREVILLE
79220,LA CHAPELLE BATON
71530,SASSENAY
77570,BOUGLIGNY
32810,PREIGNAN
31170,TOURNEFEUILLE
79430,LA CHAPELLE ST LAURENT
71240,SENNECEY LE GRAND
77760,BOULANCOURT
32400,PROJAN
31260,URAU
79130,BEUGNON THIREUIL
71350,SERMESSE
77720,BREAU
32600,PUJAUDRAN
31540,VAUX
79160,BEUGNON THIREUIL
71220,SIVIGNON
77170,BRIE COMTE ROBERT
32230,RICOURT
31860,VILLATE
79360,PLAINE D ARGENSON
71960,SOLUTRE POUILLY
77600,BUSSY ST GEORGES
32400,RISCLE
31580,VILLENEUVE LECUSSAN
79700,MAULEON
71190,LA TAGNIERE
77515,LA CELLE SUR MORIN
32810,ROQUELAURE
31290,VILLENOUVELLE
79700,MAULEON
71190,UCHON
77930,CELY
32310,ROQUES
31260,ESCOULIS
79110,CHEF BOUTONNE
71000,VARENNES LES MACON
77650,CHALMAISON
32340,ST ANTOINE
31230,CAZAC
79170,CHERIGNE
71460,VAUX EN PRE
77600,CHANTELOUP EN BRIE
32300,ST ARROMAN
32430,ARDIZAS
79600,LE CHILLOU
71350,VERDUN SUR LE DOUBS
77370,LA CHAPELLE RABLAIS
32370,STE CHRISTIE D ARMAGNAC
32450,AURIMONT
79170,CHIZE
71220,VEROSVRES
77160,LA CHAPELLE ST SULPICE
32120,STE GEMME
32120,BAJONNETTE
79350,CLESSE
71110,VERSAUGUES
77410,CHARNY
32700,ST MEZARD
32190,BASCOUS
79140,COMBRAND
71270,CLUX VILLENEUVE
77820,LE CHATELET EN BRIE
32100,ST ORENS POUY PETIT
32160,BEAUMARCHES
79330,COULONGES THOUARSAIS
71500,VINCELLES
77160,CHENOISE CUCHARMOY
32260,SANSAN
32400,BERNEDE
79400,EXIREUIL
72650,AIGNE
77570,CHENOU
32120,SARRANT
32310,BEZOLLES
79160,FENIOUX
72540,AMNE
77173,CHEVRY COSSIGNY
32220,SAUVETERRE
32550,BOUCAGNERES
79390,LA FERRIERE EN PARTHENAY
72430,ASNIERES SUR VEGRE
77320,CHOISY EN BRIE
32130,SAVIGNAC MONA
32800,BRETAGNE D ARMAGNAC
79380,LA FORET SUR SEVRE
72260,AVESNES EN SAOSNOIS
77730,CITRY
32230,SCIEURAC ET FLOURES
32500,BRUGNENS
79380,LA FORET SUR SEVRE
72350,AVESSE
77440,COCHEREL
32120,SEREMPUY
32320,CASTELNAU D ANGLES
79340,LES FORGES
72200,LE BAILLEUL
77290,COMPANS
32110,SORBETS
32410,CASTERA VERDUZAN
79330,GLENAY
72290,BALLON ST MARS
77700,COUPVRAY
32120,TAYBOSC
32170,CASTEX
79360,GRANZAY GRIPT
72650,LA BAZOGE
77560,COURCHAMP
32430,THOUX
32810,CASTIN
79600,IRAIS
72390,BOUER
77610,CREVECOEUR EN BRIE
32230,TOURDUN
32100,CAUSSENS
79110,LOUBILLE
72250,BRETTE LES PINS
77165,CUISY
32190,TUDELLE
32800,CAZENEUVE
79100,LOUZY
72350,BRULON
77440,DHUISY
32110,URGOSSE
32430,COLOGNE
79170,LUSSERAY
72320,CHAMPROND
77130,DORMELLES
32190,VIC FEZENSAC
32330,COURRENSAN
79460,MAGNE
72310,LA CHAPELLE HUON
77510,DOUE
32730,VILLECOMTAL SUR ARROS
32190,DEMU
79500,MAISONNAY
72510,CHATEAU L HERMITAGE
77184,EMERAINVILLE
32420,VILLEFRANCHE
32430,ENCAUSSE
79360,MARIGNY
72400,CHERRE AU
77133,FERICY
32200,ST CAPRAIS
32370,ESPAS
79210,MAUZE SUR LE MIGNON
72120,CONFLANS SUR ANILLE
77320,LA FERTE GAUCHER
33370,ARTIGUES PRES BORDEAUX
32490,FREGOUVILLE
79500,MELLE
72550,COULANS SUR GEE
77610,FONTENAY TRESIGNY
33980,AUDENGE
32400,FUSTEROUAU
79190,MELLERAN
72270,COURCELLES LA FORET
77130,FORGES
33124,AUROS
32200,GISCARO
79320,MONCOUTANT SUR SEVRE
72110,COURCIVAL
77690,LA GENEVRAYE
33730,BALIZAC
32400,GOUX
79800,LA MOTHE ST HERAY
72150,COURDEMANCHE
77120,GIREMOUTIERS
33190,BARIE
32730,HAGET
79130,NEUVY BOUIN
72260,DANGEUL
77166,GRISY SUISNES
33720,BARSAC
32120,HOMPS
79250,NUEIL LES AUBIERS
72390,DOLLON
77166,GRISY SUISNES
33880,BAURECH
32380,L ISLE BOUZON
79100,PLAINE ET VALLEES
72400,LA FERTE BERNARD
77580,GUERARD
33430,BAZAS
32600,L ISLE JOURDAIN
79100,PLAINE ET VALLEES
72130,FRESNAY SUR SARTHE
77510,HONDEVILLIERS
33640,BEAUTIRAN
32360,JEGUN
79600,PLAINE ET VALLEES
72320,GREEZ SUR ROC
77450,ISLES LES VILLENOY
33340,BEGADAN
32810,LAHITTE
79390,OROUX
72230,GUECELARD
77600,JOSSIGNY
33830,BELIN BELIET
32500,LALANNE
79100,PAS DE JEU
72380,LA GUIERCHE
77650,JUTIGNY
33760,BELLEFOND
32240,LANNEMAIGNAN
79200,LA PEYRATTE
72380,JOUE L ABBE
77148,LAVAL EN BRIE
33430,BERNOS BEAULAC
32400,LANNUX
79330,PIERREFITTE
72170,JUILLE
77171,LECHELLE
33380,BIGANOS
32330,LAURAET
79140,LE PIN
72540,LONGNES
77550,LISSY
33370,BONNETAN
32360,LAVARDENS
79190,PLIBOUX
72210,LOUPLANDE
77000,LIVRY SUR SEINE
33910,BONZAC
32400,LELIN LAPUJOLLE
79130,POUGNE HERISSON
72800,LE LUDE
77440,LIZY SUR OURCQ
33350,BOSSUGAN
32220,LOMBEZ
79130,LE RETAIL
72120,MAROLLES LES ST CALAIS
77710,LORREZ LE BOCAGE PREAUX
33124,BRANNENS
32230,LOUSLITGES
79300,ST AUBIN DU PLAIN
72320,MELLERAY
77520,LUISETAINES
33750,CADARSAC
32290,LUPIAC
79220,ST CHRISTOPHE SUR ROC
72240,MEZIERES SOUS LAVARDIN
77540,LUMIGNY NESLES ORMEAUX
33360,CAMBLANES ET MEYNAC
32110,LUPPE VIOLLES
79100,ST CYR LA LANDE
72650,LA MILESSE
77700,MAGNY LE HONGRE
33550,CAPIAN
32380,MAGNAS
79310,ST MARC LA LANDE
72380,MONTBIZOT
77950,MAINCY
33840,CAPTIEUX
32140,MANENT MONTANE
79100,ST MARTIN DE MACON
72140,MONT ST JEAN
77120,MAROLLES EN BRIE
33540,CASTELVIEL
32190,MARAMBAT
79410,ST MAXIRE
72600,NEUFCHATEL EN SAOSNOIS
77440,MARY SUR MARNE
33640,CASTRES GIRONDE
32150,MARGUESTAU
79260,STE NEOMAYE
72190,NEUVILLE SUR SARTHE
77120,MAUPERTHUIS
33490,CAUDROT
32170,MARSEILLAN
79160,ST POMPAIN
72170,PIACE
77145,MAY EN MULTIEN
33690,CAUVIGNAC
32700,MARSOLAN
79410,ST REMY
72510,PONTVALLAIN
77730,MERY SUR MARNE
33620,CAVIGNAC
32400,MAULICHERES
79230,ST ROMANS DES CHAMPS
72120,RAHAY
77950,MOISENAY
33430,CAZATS
32240,MAUPAS
79240,SCILLE
72230,RUAUDIN
77480,MONTIGNY LE GUESDIER
33790,CAZAUGITAT
32420,MEILHAN
79170,SECONDIGNE SUR BELLE
72300,SABLE SUR SARTHE
77690,MONTIGNY SUR LOING
33610,CESTAS
32360,MERENS
79130,SECONDIGNY
72220,ST BIEZ EN BELIN
77940,MONTMACHOUX
33920,CIVRAC DE BLAYE
32390,MIRAMONT LATOUR
79120,SEPVRET
72350,ST DENIS D ORQUES
77230,MOUSSY LE NEUF
33350,CIVRAC SUR DORDOGNE
32350,MIRANNES
79220,SURIN
72110,ST GEORGES DU ROSAY
77124,CHAUCONIN NEUFMONTIERS
33340,CIVRAC EN MEDOC
32390,MIREPOIX
79100,THOUARS
72220,ST GERVAIS EN BELIN
77186,NOISIEL
33540,CLEYRAC
32420,MONBARDON
79210,VAL DU MIGNON
72510,ST JEAN DE LA MOTTE
77140,NONVILLE
33230,COUTRAS
32130,MONBLANC
79270,LE VANNEAU IRLEAU
72430,ST JEAN DU BOIS
77178,OISSERY
33240,CUBZAC LES PONTS
32220,MONTAMAT
79120,VANZAY
72130,ST LEONARD DES BOIS
77520,PAROY
33540,DAUBEZE
32300,MONTAUT
79170,VERNOUX SUR BOUTONNE
72320,ST MAIXENT
77165,LE PLESSIS AUX BOIS
33230,LES EGLISOTTES ET CHALAURES
32170,MONT DE MARRAST
79170,LE VERT
72440,ST MICHEL DE CHAVAIGNES
77310,PRINGY
33840,ESCAUDES
32550,MONTEGUT
79160,VILLIERS EN PLAINE
72190,ST PAVACE
77760,RECLOSES
33820,ETAULIERS
32110,NOGARO
80150,AGENVILLERS
72430,ST PIERRE DES BOIS
77160,ROUILLY
33350,FLAUJAGUES
32260,ORNEZAN
80270,AIRAINES
72380,STE SABINE SUR LONGEVE
77260,STE AULDE
33390,FOURS
32500,PAUILHAC
80260,ALLONVILLE
72130,ST VICTEUR
77750,ST CYR SUR MORIN
33126,FRONSAC
32550,PAVIE
80080,AMIENS
72170,SEGRIE
77130,ST GERMAIN LAVAL
33240,GAURIAGUET
32130,PEBEES
80120,ARGOULES
72390,SEMUR EN VALLON
77320,ST MARS VIEUX MAISONS
33920,GENERAC
32230,PEYRUSSE VIEILLE
80500,ASSAINVILLERS
72700,SPAY
77320,ST REMY LA VANNE
33190,GIRONDE SUR DROPT
32130,POLASTRON
80200,ASSEVILLERS
72370,SURFONDS
77480,ST SAUVEUR LES BRAY
33590,GRAYAN ET L HOPITAL
32800,RAMOUZENS
80460,AULT
72430,TASSE
77580,SANCY
33420,GUILLAC
32390,REJAUMONT
80300,BAIZIEUX
72220,TELOCHE
77640,SIGNY SIGNETS
33720,GUILLOS
32400,RISCLE
80430,BEAUCAMPS LE VIEUX
72110,TERREHAULT
77650,SOISY BOUY
33185,LE HAILLAN
32430,ROQUELAURE ST AUBIN
80770,BEAUCHAMPS
72610,THOIRE SOUS CONTENSOR
77460,SOUPPES SUR LOING
33640,ISLE ST GEORGES
32100,ROQUEPINE
80300,BEAUCOURT SUR L ANCRE
72500,THOIRE SUR DINAN
77440,TANCROU
33230,LAGORCE
32170,SADEILLAN
80300,BEAUMONT HAMEL
72160,TUFFE VAL DE LA CHERONNE
77400,THORIGNY SUR MARNE
33500,LALANDE DE POMEROL
32430,STE ANNE
80270,BELLOY ST LEONARD
72360,VERNEIL LE CHETIF
77163,TIGEAUX
33790,LANDERROUAT
32120,ST ANTONIN
80140,BERMESNIL
72170,VERNIE
77200,TORCY
33540,LANDERROUET SUR SEGUR
32700,ST AVIT FRANDAT
80560,BERTRANCOURT
72320,VIBRAYE
77450,TRILBARDOU
33550,LANGOIRAN
32120,ST BRES
80270,BETTENCOURT RIVIERE
72600,VILLAINES LA CARELLE
77440,TROCY EN MULTIEN
33138,LANTON
32380,ST CLAR
80440,BLANGY TRONVILLE
72270,VILLAINES SOUS MALICORNE
77830,VALENCE EN BRIE
33410,LAROQUE
32380,ST CREAC
80800,BONNAY
73110,ARVILLARD
77390,VERNEUIL L ETANG
33840,LARTIGUE
32300,ST ELIX THEUX
80670,BONNEVILLE
73240,AVRESSIEUX
77370,VIEUX CHAMPAGNE
33970,LEGE CAP FERRET
32430,ST GEORGES
80500,BOUILLANCOURT LA BATAILLE
73330,BELMONT TRAMONET
77450,VIGNELY
33340,LESPARRE MEDOC
32400,ST GERME
80500,BOUSSICOURT
73700,BOURG ST MAURICE
77174,VILLENEUVE LE COMTE
33360,LIGNAN DE BORDEAUX
32230,ST JUSTIN
80150,BRAILLY CORNEHOTTE
73390,CHAMOUSSET
77174,VILLENEUVE ST DENIS
33790,LISTRAC DE DUREZE
32360,ST LARY
80160,BRASSY
73660,LES CHAVANNES EN MAURIENNE
77270,VILLEPARISIS
33410,LOUPIAC
32480,ST MARTIN DE GOYNE
80400,BROUCHY
73310,CHINDRIEUX
77760,VILLIERS SOUS GREZ
33190,LOUPIAC DE LA REOLE
32450,ST MARTIN GIMOIS
80300,BUIRE SUR L ANCRE
73460,CLERY
77580,VOULANGIS
33760,LUGASSON
32300,ST MAUR
80700,BUS LA MESIERE
73310,CONJUX
77940,VOULX
33230,MARANSIN
32400,ST MONT
80560,BUS LES ARTOIS
73800,CRUET
77160,VULAINES LES PROVINS
33790,MASSUGAS
32220,ST SOULAN
80200,BUSSU
73230,LES DESERTS
77390,YEBLES
33210,MAZERES
32140,SAMARAN
80290,BUSSY LES POIX
73110,DETRIER
78260,ACHERES
33390,MAZION
32400,SARRAGACHIES
80132,CAHON
73330,DOMESSIN
78240,AIGREMONT
33540,MESTERRIEUX
32500,LA SAUVETAT
80132,CAMBRON
73360,LES ECHELLES
78570,ANDRESY
33380,MIOS
32450,SEMEZIES CACHAN
80540,CAMPS EN AMIENOIS
73670,ENTREMONT LE VIEUX
78790,ARNOUVILLE LES MANTES
33190,MORIZES
32130,SEYSSES SAVES
80140,CANNESSIERES
73500,FOURNEAUX
78410,AUBERGENVILLE
33420,NAUJAN ET POSTIAC
32420,SIMORRE
80290,CAULIERES
73590,LA GIETTAZ
78126,AULNAY SUR MAULDRE
33240,PERISSAC
32430,SIRAC
80800,CAYEUX EN SANTERRE
73200,GILLY SUR ISERE
78770,AUTOUILLET
33600,PESSAC
32450,TIRENT PONTEJAC
80320,CHAULNES
73460,GRESY SUR ISERE
78870,BAILLY
33890,PESSAC SUR DORDOGNE
32400,VERLUS
80310,LA CHAUSSEE TIRANCOURT
73600,HAUTECOUR
78490,BAZOCHES SUR GUYONNE
33570,PETIT PALAIS ET CORNEMPS
32400,VIELLA
80360,COMBLES
73300,LA TOUR EN MAURIENNE
78270,BENNECOURT
33290,LE PIAN MEDOC
32300,VIOZAN
80890,CONDE FOLIE
73300,LA TOUR EN MAURIENNE
78650,BEYNES
33720,PODENSAC
32140,AUSSOS
80135,COULONVILLERS
73000,JACOB BELLECOMBETTE
78390,BOIS D ARCY
33570,PUISSEGUIN
33230,ABZAC
80500,COURTEMANCHE
73170,JONGIEUX
78530,BUC
33360,QUINSAC
33440,AMBARES ET LAGRAVE
80800,DAOURS
73800,LAISSAUD
78955,CARRIERES SOUS POISSY
33860,REIGNAC
33510,ANDERNOS LES BAINS
80370,DOMLEGER LONGVILLERS
73170,LUCEY
78420,CARRIERES SUR SEINE
33580,RIMONS
33760,PORTE DE BENAUGE
80140,DOUDELAINVILLE
73470,MARCIEUX
78170,LA CELLE ST CLOUD
33220,ST AVIT ST NAZAIRE
33760,PORTE DE BENAUGE
80700,L ECHELLE ST AURIN
73400,MARTHOD
78720,CERNAY LA VILLE
33540,ST BRICE
33740,ARES
80290,EQUENNES ERAMECOURT
73170,MEYRIEUX TROUET
78117,CHATEAUFORT
33910,ST DENIS DE PILE
33790,AURIOLLES
80500,ERCHES
73350,MONTAGNY
78150,LE CHESNAY ROCQUENCOURT
33560,STE EULALIE
33480,AVENSAN
80200,ESTREES DENIECOURT
73600,MOUTIERS
78121,CRESPIERES
33220,STE FOY LA GRANDE
33640,AYGUEMORTE LES GRAVES
80360,ETRICOURT MANANCOURT
73260,LA LECHERE
78720,DAMPIERRE EN YVELINES
33350,ST GENES DE CASTILLON
33190,BAGAS
80500,FAVEROLLES
73260,LA LECHERE
78720,DAMPIERRE EN YVELINES
33670,ST GENES DE LOMBAUD
33114,LE BARP
80470,FERRIERES
73460,NOTRE DAME DES MILLIERES
78690,LES ESSARTS LE ROI
33760,ST GENIS DU BOIS
33390,BERSON
80200,FEUILLERES
73600,NOTRE DAME DU PRE
78810,FEUCHEROLLES
33190,ST LAURENT DU PLAN
33124,BERTHEZ
80750,FIENVILLERS
73340,LE NOYER
78520,FOLLAINVILLE DENNEMONT
33113,ST LEGER DE BALSON
33500,LES BILLAUX
80360,FLERS
73140,ORELLE
78270,GOMMECOURT
33620,ST MARIENS
33340,BLAIGNAN PRIGNAC
80540,FLUY
73200,PLANCHERINE
78930,GOUSSONVILLE
33490,ST MARTIN DE SESCAS
33000,BORDEAUX
80340,FONTAINE LES CAPPY
73110,PRESLE
78280,GUYANCOURT
33210,ST PARDON DE CONQUES
33100,BORDEAUX
80510,FONTAINE SUR SOMME
73110,VALGELON LA ROCHETTE
78280,GUYANCOURT
33760,ST PIERRE DE BAT
33480,BRACH
80560,FORCEVILLE
73730,ROGNAIX
